sentence_number	batch	model	prompt	temperature	bertscore_precision	bertscore_recall	bertscore_f1	CHRF	COMET
36	5	ChatGPT 4	prompt4	0.45	0.9500494003295898	0.9477813243865967	0.9489139914512634	69.82048699070053	0.7468165755271912
37	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
38	5	ChatGPT 4	prompt4	0.45	0.7933651208877563	0.7677314281463623	0.7803378105163574	38.998326030806545	0.7569841742515564
39	5	ChatGPT 4	prompt4	0.45	0.828330934047699	0.8055676817893982	0.8167906999588013	47.87436165948606	0.8479206562042236
40	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9866815805435181
41	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9891265630722046
42	5	ChatGPT 4	prompt4	0.45	0.6827590465545654	0.6393980979919434	0.6603675484657288	20.66215413234471	0.469586044549942
43	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9898729920387268
44	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9905000329017639
45	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
46	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
47	5	ChatGPT 4	prompt4	0.45	0.918220043182373	0.9287158250808716	0.9234381318092346	68.5256889057238	0.8936678767204285
48	5	ChatGPT 4	prompt4	0.45	0.9635806083679199	0.9579743146896362	0.9607692360877991	76.00004297523994	0.9458139538764954
49	5	ChatGPT 4	prompt4	0.45	0.8666240572929382	0.8399656414985657	0.8530866503715515	59.48841093814453	0.8248373866081238
50	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
51	5	ChatGPT 4	prompt4	0.45	0.8335941433906555	0.8523719310760498	0.842878520488739	37.20315114896623	0.8912271857261658
52	5	ChatGPT 4	prompt4	0.45	0.8804024457931519	0.859207808971405	0.8696760535240173	52.823881683133024	0.8724265694618225
53	5	ChatGPT 4	prompt4	0.45	0.9507479667663574	0.9638041853904724	0.9572315216064453	73.17088515377122	0.9673736691474915
54	5	ChatGPT 4	prompt4	0.45	0.9310860633850098	0.9412651658058167	0.936147928237915	67.76472852709833	0.9446495175361633
55	5	ChatGPT 4	prompt4	0.45	0.929360032081604	0.9271845817565918	0.9282710552215576	67.90699213432762	0.9443936347961426
56	5	ChatGPT 4	prompt4	0.45	0.913557767868042	0.8802210092544556	0.8965796232223511	50.731123453953366	0.9225537776947021
57	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
58	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
59	5	ChatGPT 4	prompt4	0.45	0.8163822889328003	0.8537893295288086	0.834666907787323	55.11750866764786	0.8527445197105408
60	5	ChatGPT 4	prompt4	0.45	0.7327944040298462	0.6788871884346008	0.7048115134239197	20.88126969739233	0.49148449301719666
61	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9810548424720764
62	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9905698895454407
63	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9877201914787292
64	5	ChatGPT 4	prompt4	0.45	0.9276845455169678	0.9276845455169678	0.9276845455169678	62.80962491153574	0.8611641526222229
65	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
66	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
67	5	ChatGPT 4	prompt4	0.45	0.9531142711639404	0.9265991449356079	0.939669668674469	64.00562631864523	0.950827956199646
68	5	ChatGPT 4	prompt4	0.45	0.8618096709251404	0.8393446207046509	0.8504288196563721	48.39804788493595	0.814344048500061
69	5	ChatGPT 4	prompt4	0.45	0.8381853699684143	0.8086869120597839	0.8231719732284546	43.02704199042246	0.6758605241775513
70	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907765984535217
71	5	ChatGPT 4	prompt4	0.45	0.8918931484222412	0.8961085677146912	0.8939958214759827	73.3894644366642	0.9253643155097961
72	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9750762581825256
73	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9916960597038269
74	5	ChatGPT 4	prompt4	0.45	0.8917655348777771	0.9081770777702332	0.899896502494812	54.74121863135861	0.9565933346748352
75	5	ChatGPT 4	prompt4	0.45	0.76711106300354	0.76711106300354	0.76711106300354	19.332925566238984	0.8135027289390564
76	5	ChatGPT 4	prompt4	0.45	0.8120322227478027	0.7856553792953491	0.7986260652542114	25.02558363384822	0.9295548796653748
77	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
78	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
79	5	ChatGPT 4	prompt4	0.45	0.8943260312080383	0.8881586194038391	0.8912316560745239	69.82904157789558	0.831286609172821
80	5	ChatGPT 4	prompt4	0.45	0.8421857953071594	0.8591345548629761	0.8505757451057434	49.24661412586078	0.7880001664161682
81	5	ChatGPT 4	prompt4	0.45	0.7641385197639465	0.7491329908370972	0.7565613389015198	40.31400692871511	0.684521496295929
82	5	ChatGPT 4	prompt4	0.45	0.7975172996520996	0.7786625623703003	0.7879772186279297	47.14430238831348	0.7812455296516418
83	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9820341467857361
84	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9840215444564819
85	5	ChatGPT 4	prompt4	0.45	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
86	5	ChatGPT 4	prompt4	0.45	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
87	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
88	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
89	5	ChatGPT 4	prompt4	0.45	0.8382066488265991	0.7999151945114136	0.8186134099960327	59.91146554130394	0.8755987286567688
90	5	ChatGPT 4	prompt4	0.45	0.8421857953071594	0.8591345548629761	0.8505757451057434	49.24661412586078	0.7880001664161682
91	5	ChatGPT 4	prompt4	0.45	1.000000238418579	1.000000238418579	1.000000238418579	100.0	0.9849644899368286
92	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9811449646949768
93	5	ChatGPT 4	prompt4	0.45	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
94	5	ChatGPT 4	prompt4	0.45	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
95	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
96	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
97	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9846649765968323
98	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9818198084831238
99	5	ChatGPT 4	prompt4	0.45	0.8403730988502502	0.8367037177085876	0.838534414768219	55.480292959992184	0.8909112811088562
100	5	ChatGPT 4	prompt4	0.45	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9847012758255005
101	5	ChatGPT 4	prompt4	0.45	0.8451610803604126	0.8314570784568787	0.8382530808448792	57.456312066018754	0.9008326530456543
102	5	ChatGPT 4	prompt4	0.45	0.8649278283119202	0.9008915424346924	0.8825435042381287	76.86598560841522	0.9713487029075623
103	5	ChatGPT 4	prompt4	0.45	0.8549333810806274	0.8911646008491516	0.8726730346679688	76.86598560841522	0.9602470993995667
104	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9896733164787292
105	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
106	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
107	5	ChatGPT 4	prompt4	0.45	0.9017170667648315	0.889417827129364	0.8955252170562744	75.34617117343416	0.927558958530426
108	5	ChatGPT 4	prompt4	0.45	0.9426240921020508	0.9570834040641785	0.9497987031936646	76.88350938569002	0.9415640234947205
109	5	ChatGPT 4	prompt4	0.45	0.9314978122711182	0.9312779903411865	0.9313879013061523	76.09599193509287	0.9570062756538391
110	5	ChatGPT 4	prompt4	0.45	0.9224461317062378	0.8870306015014648	0.9043918251991272	59.67636709289438	0.9405311942100525
111	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
112	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
113	5	ChatGPT 4	prompt4	0.45	0.9495998024940491	0.9389668107032776	0.9442533850669861	86.41559078617509	0.9129464030265808
114	5	ChatGPT 4	prompt4	0.45	0.9616004824638367	0.9558491706848145	0.9587162137031555	84.59820226791376	0.9469693303108215
115	5	ChatGPT 4	prompt4	0.45	0.7481834888458252	0.708786129951477	0.7279521822929382	32.12042853194759	0.5672875046730042
116	5	ChatGPT 4	prompt4	0.45	0.8971158266067505	0.8228244185447693	0.8583657145500183	53.012714220161925	0.932470977306366
117	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9814565777778625
118	5	ChatGPT 4	prompt4	0.45	0.9801735877990723	0.9801735877990723	0.9801735877990723	89.14119902462402	0.9489423036575317
119	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
120	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
121	5	ChatGPT 4	prompt4	0.45	0.8776322603225708	0.895272433757782	0.8863646388053894	61.30844816152409	0.864916980266571
122	5	ChatGPT 4	prompt4	0.45	0.7579751014709473	0.7448000311851501	0.7513297200202942	33.605642237886784	0.7226225733757019
123	5	ChatGPT 4	prompt4	0.45	0.8989184498786926	0.874333381652832	0.8864555358886719	60.2469086305971	0.9266742467880249
124	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9866815805435181
125	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9891265630722046
126	5	ChatGPT 4	prompt4	0.45	0.6827590465545654	0.6393980979919434	0.6603675484657288	20.66215413234471	0.469586044549942
127	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9898729920387268
128	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9905000329017639
129	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
130	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
131	5	ChatGPT 4	prompt4	0.45	0.8161106109619141	0.8067848682403564	0.8114209175109863	62.122021927887616	0.8355923891067505
132	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
133	5	ChatGPT 4	prompt4	0.45	0.8495683670043945	0.8664153218269348	0.8579091429710388	45.60948051613132	0.8516346216201782
134	5	ChatGPT 4	prompt4	0.45	0.7813819646835327	0.823805570602417	0.8020331263542175	41.883776814972606	0.894775927066803
135	5	ChatGPT 4	prompt4	0.45	0.8792421817779541	0.8199180364608765	0.8485444784164429	44.63203161110588	0.8791147470474243
136	5	ChatGPT 4	prompt4	0.45	0.8294575810432434	0.7825111746788025	0.805300772190094	37.768161388445996	0.9344386458396912
137	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
138	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
139	5	ChatGPT 4	prompt4	0.45	0.8728681802749634	0.8423119187355042	0.8573178648948669	53.812023747129686	0.8757749199867249
140	5	ChatGPT 4	prompt4	0.45	0.8708698153495789	0.8550985455513	0.862912118434906	55.912166032246716	0.8189200758934021
141	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907280206680298
142	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9854109883308411
143	5	ChatGPT 4	prompt4	0.45	0.8053783178329468	0.7751820087432861	0.7899917364120483	40.02713038683816	0.9010968208312988
144	5	ChatGPT 4	prompt4	0.45	0.6711651086807251	0.6844106912612915	0.6777231693267822	10.104265737850131	0.562500536441803
145	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9877792000770569
146	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
147	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
148	5	ChatGPT 4	prompt4	0.45	0.8398841023445129	0.8958477973937988	0.866963803768158	84.69425103926595	0.9103475213050842
149	5	ChatGPT 4	prompt4	0.45	0.8872215747833252	0.8847383856773376	0.8859781622886658	64.30107308223336	0.9236830472946167
150	5	ChatGPT 4	prompt4	0.45	0.9724060893058777	0.9690887928009033	0.9707445502281189	92.07344967525553	0.9589990973472595
151	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9866815805435181
152	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9891265630722046
153	5	ChatGPT 4	prompt4	0.45	0.6827590465545654	0.6393980979919434	0.6603675484657288	20.66215413234471	0.469586044549942
154	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9898729920387268
155	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9905000329017639
156	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
157	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
158	5	ChatGPT 4	prompt4	0.45	0.9623200297355652	0.9332159757614136	0.9475446343421936	73.66846984708924	0.9102980494499207
159	5	ChatGPT 4	prompt4	0.45	0.919949471950531	0.9119709134101868	0.9159427881240845	64.10740500463625	0.8959193825721741
160	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9824785590171814
161	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
162	5	ChatGPT 4	prompt4	0.45	0.9015011787414551	0.8971936106681824	0.8993421792984009	65.147898466514	0.9132174849510193
163	5	ChatGPT 4	prompt4	0.45	0.7405738830566406	0.7560017704963684	0.7482083439826965	39.51771954207283	0.8636677265167236
164	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9878422617912292
165	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9813385009765625
166	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9883447289466858
167	5	ChatGPT 4	prompt4	0.45	0.886623740196228	0.886623740196228	0.886623740196228	19.755838517863427	0.9026514887809753
168	5	ChatGPT 4	prompt4	0.45	0.8985819816589355	0.8985819816589355	0.8985819816589355	67.23185459091977	0.9626121520996094
169	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
170	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
171	5	ChatGPT 4	prompt4	0.45	0.8331917524337769	0.8269577026367188	0.830062985420227	59.234700537506114	0.8494799137115479
172	5	ChatGPT 4	prompt4	0.45	0.8220444917678833	0.8924188613891602	0.8557873368263245	54.76056372483432	0.8587522506713867
173	5	ChatGPT 4	prompt4	0.45	0.8635549545288086	0.8444260954856873	0.8538833856582642	59.71434622192105	0.8796786665916443
174	5	ChatGPT 4	prompt4	0.45	0.8531404137611389	0.8420646786689758	0.8475663661956787	55.20899703131429	0.8346289396286011
175	5	ChatGPT 4	prompt4	0.45	0.822012186050415	0.8207911252975464	0.8214012384414673	37.96875615779177	0.8876573443412781
176	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
177	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
178	5	ChatGPT 4	prompt4	0.45	0.85256028175354	0.8861866593360901	0.8690483570098877	40.35096374214516	0.8220464587211609
179	5	ChatGPT 4	prompt4	0.45	0.7436392903327942	0.778415858745575	0.7606303095817566	47.802066960661534	0.6543684005737305
180	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
181	5	ChatGPT 4	prompt4	0.45	0.8659459948539734	0.8283541798591614	0.8467330932617188	51.49069366362984	0.8433032631874084
182	5	ChatGPT 4	prompt4	0.45	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9890469908714294
183	5	ChatGPT 4	prompt4	0.45	0.8084090948104858	0.7348829507827759	0.769894540309906	15.554126195188564	0.7808852195739746
184	5	ChatGPT 4	prompt4	0.45	0.9346663951873779	0.8737625479698181	0.9031888842582703	56.70997971803937	0.9277299642562866
185	5	ChatGPT 4	prompt4	0.45	0.7417637705802917	0.6996220350265503	0.720076858997345	17.24113618525268	0.669170081615448
186	5	ChatGPT 4	prompt4	0.45	0.8649357557296753	0.7588099837303162	0.808404803276062	31.92437129204907	0.6330416798591614
187	5	ChatGPT 4	prompt4	0.45	0.9579725861549377	0.9394285678863525	0.9486100077629089	60.892310748988244	0.9612903594970703
188	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
189	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
190	5	ChatGPT 4	prompt4	0.45	0.8687793016433716	0.8317947387695312	0.8498848676681519	54.757493852778	0.9022958278656006
191	5	ChatGPT 4	prompt4	0.45	0.8490550518035889	0.8119994401931763	0.8301138877868652	57.945140004720606	0.7692079544067383
192	5	ChatGPT 4	prompt4	0.45	0.7312445640563965	0.7232850790023804	0.7272430658340454	30.60876815867199	0.8204394578933716
193	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9820767641067505
194	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9895122051239014
195	5	ChatGPT 4	prompt4	0.45	0.9120160341262817	0.9166792035102844	0.9143416285514832	71.40269161123327	0.9338798522949219
196	5	ChatGPT 4	prompt4	0.45	0.7621548175811768	0.7483494281768799	0.7551890015602112	35.11850956176702	0.8829887509346008
197	5	ChatGPT 4	prompt4	0.45	0.8519081473350525	0.8354208469390869	0.843583881855011	35.11850956176702	0.6779604554176331
198	5	ChatGPT 4	prompt4	0.45	0.8983017206192017	0.8843756318092346	0.8912842869758606	37.171408257282835	0.8217856287956238
199	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
200	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
201	5	ChatGPT 4	prompt4	0.45	0.785538911819458	0.7767775654792786	0.7811337113380432	48.89052111432789	0.8300456404685974
202	5	ChatGPT 4	prompt4	0.45	0.919333279132843	0.8654922246932983	0.8916006684303284	44.553112680635756	0.904007613658905
203	5	ChatGPT 4	prompt4	0.45	0.8331242799758911	0.8018014430999756	0.8171627521514893	46.50992916571358	0.8218459486961365
204	5	ChatGPT 4	prompt4	0.45	0.970464825630188	0.970464825630188	0.970464825630188	88.46354290825073	0.9745844006538391
205	5	ChatGPT 4	prompt4	0.45	0.9830190539360046	0.9830190539360046	0.9830190539360046	94.27366887041518	0.9617742896080017
206	5	ChatGPT 4	prompt4	0.45	0.901936948299408	0.9214412569999695	0.9115847945213318	65.65348001969599	0.916071355342865
207	5	ChatGPT 4	prompt4	0.45	0.9161209464073181	0.937167763710022	0.9265248775482178	80.55331368024825	0.9270744919776917
208	5	ChatGPT 4	prompt4	0.45	0.9164003133773804	0.9367952346801758	0.926485538482666	81.1483576228868	0.9216607213020325
209	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9901397824287415
210	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
211	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
212	5	ChatGPT 4	prompt4	0.45	0.7877788543701172	0.818383514881134	0.8027896285057068	53.346444078333235	0.8164938688278198
213	5	ChatGPT 4	prompt4	0.45	0.8015820980072021	0.7822839021682739	0.7918154001235962	43.41342671311544	0.713182270526886
214	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
215	5	ChatGPT 4	prompt4	0.45	0.9006218910217285	0.8758422136306763	0.8880592584609985	56.66295312531038	0.7891952395439148
216	5	ChatGPT 4	prompt4	0.45	0.8855957388877869	0.8782284259796143	0.8818966746330261	65.88856890110705	0.8973721861839294
217	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
218	5	ChatGPT 4	prompt4	0.45	0.8722705841064453	0.8999128341674805	0.8858761191368103	62.72794059098425	0.5947300791740417
219	5	ChatGPT 4	prompt4	0.45	0.8757603764533997	0.8530647158622742	0.8642635345458984	43.07045778936018	0.6725905537605286
220	5	ChatGPT 4	prompt4	0.45	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9827466607093811
221	5	ChatGPT 4	prompt4	0.45	0.8382033705711365	0.8135582804679871	0.8256969451904297	35.9684793334318	0.7202818989753723
222	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
223	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
224	5	ChatGPT 4	prompt4	0.45	0.8837200403213501	0.9018125534057617	0.8926746249198914	67.6256582773389	0.8652504086494446
225	5	ChatGPT 4	prompt4	0.45	0.8511379361152649	0.8672602772712708	0.8591234683990479	64.4088006278638	0.8950720429420471
226	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9866815805435181
227	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9891265630722046
228	5	ChatGPT 4	prompt4	0.45	0.6827590465545654	0.6393980979919434	0.6603675484657288	20.66215413234471	0.469586044549942
229	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9898729920387268
230	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9905000329017639
231	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
232	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
233	5	ChatGPT 4	prompt4	0.45	0.9215117692947388	0.8667349219322205	0.8932843804359436	57.35186359455733	0.8999655246734619
234	5	ChatGPT 4	prompt4	0.45	0.8634746670722961	0.9092288017272949	0.8857613205909729	57.90928015426506	0.7781638503074646
235	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9835573434829712
236	5	ChatGPT 4	prompt4	0.45	0.8015859127044678	0.7921006679534912	0.7968150973320007	45.688038008726984	0.8600417375564575
237	5	ChatGPT 4	prompt4	0.45	0.7520691156387329	0.7547339200973511	0.753399133682251	21.984859890426712	0.7446641325950623
238	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9924197196960449
239	5	ChatGPT 4	prompt4	0.45	0.9636726379394531	0.9417636394500732	0.952592134475708	80.81804351443806	0.9778714179992676
240	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
241	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
242	5	ChatGPT 4	prompt4	0.45	0.8837200403213501	0.9018125534057617	0.8926746249198914	67.6256582773389	0.8663715720176697
243	5	ChatGPT 4	prompt4	0.45	0.9430810213088989	0.9235898852348328	0.9332337379455566	80.38349038147028	0.9747996926307678
244	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9866815805435181
245	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9891265630722046
246	5	ChatGPT 4	prompt4	0.45	0.6827590465545654	0.6393980979919434	0.6603675484657288	20.66215413234471	0.469586044549942
247	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9898729920387268
248	5	ChatGPT 4	prompt4	0.45	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9905000329017639
249	5	ChatGPT 4	prompt4	0.45	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
250	5	ChatGPT 4	prompt4	0.45	1.0	1.0	1.0	100.0	0.9943715929985046
251	5	ChatGPT 4	prompt4	0.45	0.7961407899856567	0.7420105338096619	0.768123209476471	16.823511214503945	0.8660023212432861
252	5	ChatGPT 4	prompt4	0.45	0.701714813709259	0.6832284927368164	0.692348301410675	22.307691356135834	0.5545452237129211
253	5	ChatGPT 4	prompt4	0.45	0.8857085108757019	0.803007960319519	0.8423332571983337	46.22426730176962	0.8800676465034485
254	5	ChatGPT 4	prompt4	0.45	0.8799692988395691	0.7952302098274231	0.8354565501213074	46.92208694035156	0.8656558990478516
255	5	ChatGPT 4	prompt4	0.45	0.7760748863220215	0.672862708568573	0.7207926511764526	27.025978365337327	0.635461151599884
256	5	ChatGPT 4	prompt4	0.45	0.685987651348114	0.6411513090133667	0.6628121137619019	27.09980035429231	0.5673391819000244
257	5	ChatGPT 4	prompt4	0.45	0.6602786183357239	0.6243115663528442	0.641791582107544	24.386833473693777	0.4760498106479645
258	5	ChatGPT 4	prompt4	0.45	0.874269962310791	0.8042859435081482	0.83781898021698	40.94067155020216	0.8381888270378113
259	5	ChatGPT 4	prompt4	0.45	0.937495231628418	0.8538613319396973	0.8937259316444397	68.07669366425702	0.8293523788452148
260	5	ChatGPT 4	prompt4	0.45	0.6967949271202087	0.6252549290657043	0.6590893268585205	26.338462356921045	0.45416077971458435
261	5	ChatGPT 4	prompt4	0.45	0.8548495769500732	0.7436777353286743	0.7953978180885315	52.56606858188497	0.8320652842521667
262	5	ChatGPT 4	prompt4	0.45	0.8153977990150452	0.7000206112861633	0.7533169984817505	47.119995087509146	0.5745314359664917
263	5	ChatGPT 4	prompt4	0.45	0.8028439283370972	0.7312303185462952	0.7653656005859375	48.34039672176914	0.7839785218238831
264	5	ChatGPT 4	prompt4	0.45	0.7606339454650879	0.7099897861480713	0.7344398498535156	7.849293563579278	0.7138785123825073
265	5	ChatGPT 4	prompt4	0.45	0.7078399062156677	0.7169929146766663	0.7123870253562927	22.842041758919933	0.89605313539505
